language,problem_id,category,title,core,input_size,trial,elapsed_ns,iterations,checksum
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,12,21664,231,2730
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,13,20940,246,2730
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,14,20597,243,2730
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,15,20915,270,2730
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,16,21814,231,2730
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,17,23073,252,2730
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,18,23032,228,2730
go,23,"LinkedList","142 Linked List Cycle II","fast slow entry",8192,19,23218,222,2730
go,24,"Stack","20 Valid Parentheses","stack matching",512,0,9823,570,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,1,9505,537,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,2,9895,507,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,3,9680,543,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,4,9479,531,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,5,10429,489,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,6,9645,519,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,7,9497,531,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,8,9694,525,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,9,9516,537,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,10,9435,600,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,11,9652,519,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,12,9319,537,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,13,9436,531,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,14,9694,549,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,15,9516,537,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,16,9475,534,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,17,10093,498,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,18,10169,531,1
go,24,"Stack","20 Valid Parentheses","stack matching",512,19,9585,525,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,0,38807,129,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,1,39818,138,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,2,41476,126,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,3,45416,114,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,4,43647,117,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,5,43239,123,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,6,45391,114,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,7,41772,135,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,8,40060,126,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,9,41371,126,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,10,40715,126,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,11,40087,132,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,12,40794,126,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,13,42027,123,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,14,40305,126,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,15,39693,147,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,16,38271,144,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,17,40905,123,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,18,41840,123,1
go,24,"Stack","20 Valid Parentheses","stack matching",2048,19,39813,129,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,0,141205,36,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,1,172983,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,2,141919,36,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,3,156580,36,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,4,166836,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,5,173740,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,6,171776,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,7,142125,36,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,8,167090,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,9,168783,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,10,177673,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,11,167253,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,12,158184,33,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,13,165778,33,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,14,166983,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,15,153883,36,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,16,169516,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,17,166900,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,18,168500,30,1
go,24,"Stack","20 Valid Parentheses","stack matching",8192,19,153738,39,1
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,0,2192,2493,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,1,2117,2580,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,2,2036,2523,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,3,2057,2496,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,4,1970,2589,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,5,1979,2577,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,6,2076,2478,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,7,2020,2526,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,8,2048,2490,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,9,1988,2793,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,10,1982,2523,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,11,2015,2823,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,12,1971,2544,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,13,2008,2493,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,14,1973,2538,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,15,2000,2577,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,16,2008,2541,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,17,2124,2406,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,18,1961,2625,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",512,19,1967,2577,130305
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,0,8045,642,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,1,7868,651,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,2,8112,687,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,3,7930,663,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,4,8087,633,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,5,7949,642,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,6,7975,642,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,7,8184,630,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,8,8546,594,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,9,7888,642,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,10,8085,684,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,11,7957,648,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,12,7985,642,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,13,8340,615,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,14,8454,603,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,15,7836,711,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,16,8596,639,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,17,8356,612,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,18,7799,654,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",2048,19,8311,606,2094081
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,0,32773,153,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,1,34036,147,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,2,34667,153,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,3,33063,168,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,4,34746,144,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,5,36000,144,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,6,34209,147,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,7,34034,147,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,8,35539,141,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,9,35953,162,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,10,34041,147,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,11,34278,147,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,12,34034,147,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,13,33390,165,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,14,35588,144,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,15,36471,144,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,16,33820,177,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,17,34165,165,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,18,34031,147,33542145
go,25,"Stack/Queue","232 Queue Using Stacks","two stacks",8192,19,33352,150,33542145
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,0,334860,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,1,336373,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,2,349333,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,3,340960,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,4,342606,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,5,338786,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,6,368413,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,7,334060,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,8,359513,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,9,350933,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,10,341273,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,11,338020,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,12,387253,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,13,335573,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,14,334086,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,15,335086,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,16,342686,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,17,344393,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,18,340500,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",512,19,340453,15,130305
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,0,5415800,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,1,5425666,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,2,5246833,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,3,5488466,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,4,5123400,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,5,5436200,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,6,5536800,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,7,5432533,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,8,5352666,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,9,5522833,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,10,5345233,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,11,5524566,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,12,5511866,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,13,5500766,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,14,5520000,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,15,5436000,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,16,5553466,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,17,5257466,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,18,5540633,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",2048,19,5359600,3,2094081
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,0,46620066,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,1,46501866,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,2,46188533,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,3,46619866,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,4,46578200,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,5,46463800,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,6,46680633,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,7,46560900,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,8,46663800,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,9,46560433,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,10,46508666,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,11,46598566,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,12,46826066,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,13,46501266,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,14,46562400,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,15,46815733,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,16,47069666,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,17,46423566,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,18,46975600,3,17997000
go,26,"Stack/Queue","225 Stack Using Queues","queue rotation",8192,19,46424000,3,17997000
go,27,"Stack","155 Min Stack","auxiliary stack",512,0,4013,1407,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,1,2767,2028,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,2,2602,2043,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,3,2607,1929,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,4,2577,1980,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,5,2605,2088,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,6,2453,2076,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,7,2458,2271,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,8,2709,1863,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,9,2817,1854,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,10,2837,1794,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,11,3204,1641,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,12,3472,1497,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,13,3150,1644,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,14,3696,1479,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,15,2869,1797,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,16,2589,1971,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,17,2842,1956,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,18,2597,1983,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",512,19,2475,2067,-1020857
go,27,"Stack","155 Min Stack","auxiliary stack",2048,0,9566,537,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,1,8946,570,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,2,8897,573,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,3,9512,549,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,4,9335,552,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,5,9152,558,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,6,9084,564,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,7,9324,537,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,8,9036,555,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,9,9298,570,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,10,9392,534,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,11,9495,537,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,12,11088,471,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,13,10792,510,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,14,9299,540,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,15,9206,561,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,16,9112,549,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,17,9036,651,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,18,9166,552,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",2048,19,10245,534,-4101640
go,27,"Stack","155 Min Stack","auxiliary stack",8192,0,41728,132,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,1,41945,144,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,2,41560,126,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,3,41498,129,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,4,43108,120,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,5,38426,147,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,6,37110,135,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,7,35792,141,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,8,35529,141,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,9,34743,144,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,10,37496,144,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,11,35555,141,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,12,35789,150,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,13,37917,135,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,14,35552,141,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,15,36001,153,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,16,36418,153,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,17,34736,144,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,18,38421,132,-16691514
go,27,"Stack","155 Min Stack","auxiliary stack",8192,19,35513,144,-16691514
go,28,"Stack","150 Evaluate RPN","expression stack",512,0,202,27492,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,1,200,27399,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,2,206,24975,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,3,215,23802,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,4,205,25071,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,5,218,23706,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,6,197,28317,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,7,195,25653,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,8,200,26136,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,9,205,25653,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,10,196,28071,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,11,198,26331,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,12,197,25689,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,13,212,24384,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,14,220,23250,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,15,200,25458,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,16,207,26328,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,17,211,24114,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,18,195,26151,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",512,19,204,27273,4789283114608650198
go,28,"Stack","150 Evaluate RPN","expression stack",2048,0,796,6726,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,1,799,6390,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,2,778,6585,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,3,759,6705,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,4,782,6522,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,5,766,6558,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,6,762,6759,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,7,752,6645,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,8,779,7194,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,9,800,6366,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,10,764,6675,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,11,772,7224,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,12,769,7467,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,13,761,6573,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,14,799,6270,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,15,848,6024,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,16,786,6510,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,17,798,7050,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,18,807,6351,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",2048,19,759,6738,2562913644776025300
go,28,"Stack","150 Evaluate RPN","expression stack",8192,0,3179,1623,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,1,3346,1536,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,2,3059,1668,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,3,3355,1542,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,4,3373,1542,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,5,3610,1416,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,6,3428,1497,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,7,3212,1587,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,8,3154,1758,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,9,3067,1662,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,10,2969,1716,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,11,3118,1635,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,12,3344,1545,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,13,3042,1824,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,14,3131,1641,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,15,3050,1677,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,16,2986,1707,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,17,3067,1644,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,18,3227,1602,2486631328035702984
go,28,"Stack","150 Evaluate RPN","expression stack",8192,19,3267,1569,2486631328035702984
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,0,3788,1350,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,1,3899,1344,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,2,3436,1497,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,3,3381,1491,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,4,3335,1551,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,5,3262,1560,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,6,3251,1830,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,7,3362,1494,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,8,3271,1533,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,9,3238,1545,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,10,3410,1470,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,11,3299,1521,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,12,3366,1488,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,13,3312,1566,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,14,3279,1530,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,15,3275,1530,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,16,3351,1503,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,17,3626,1491,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,18,3399,1506,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",512,19,3339,1545,8075062784032496627
go,29,"Queue","239 Sliding Window Maximum","monotone queue",2048,0,13545,384,3463545103701985631
go,29,"Queue","239 Sliding Window Maximum","monotone queue",2048,1,12930,396,3463545103701985631
go,29,"Queue","239 Sliding Window Maximum","monotone queue",2048,2,13226,387,3463545103701985631
go,29,"Queue","239 Sliding Window Maximum","monotone queue",2048,3,13222,387,3463545103701985631
go,29,"Queue","239 Sliding Window Maximum","monotone queue",2048,4,12680,435,3463545103701985631
